stop_name,lat,lon,stop_type
Burke Rd/Belmore Rd (Balwyn),-37.80088904,145.0628792,bus
Lady Brasseys Dr/Harp Rd (Kew East),-37.80044038,145.0591656,bus
First Ave/Harp Rd (Kew East),-37.80004621,145.0560299,bus
Oriel Rd/Southern Rd (Heidelberg West),-37.7418217,145.0436069,bus
High St/Harp Rd (Kew East),-37.7997441,145.0535619,bus
Box Hill TAFE/Nelson Rd (Box Hill),-37.81715043,145.1192662,bus
Box Hill Hospital/Nelson Rd (Box Hill),-37.8145995,145.1197967,bus
Wellington Rd/Arnold St (Box Hill),-37.81427411,145.1180442,bus
Kenmare St/Elgar Rd (Mont Albert),-37.81212985,145.1158268,bus
Dunloe Ave/Elgar Rd (Mont Albert North),-37.80913735,145.1163572,bus
Waterdale Rd/Southern Rd (Heidelberg Heights),-37.74217505,145.0469795,bus
Mitchell Rd/Elgar Rd (Mont Albert North),-37.80581263,145.1169642,bus
Cairo Rd/Elgar Rd (Mont Albert North),-37.80373697,145.1173463,bus
Horfield Ave/Elgar Rd (Mont Albert North),-37.80188597,145.1176886,bus
Carinza Ave/Point Cook Rd (Altona Meadows),-37.87253404,144.7597887,bus
Park Cres/Asquith St (Kew),-37.79691857,145.0413138,bus
Thames St/Station St (Box Hill North),-37.81444116,145.1245605,bus
Severn St/Station St (Box Hill North),-37.81269788,145.1248772,bus
Tyne St/Station St (Box Hill North),-37.81064903,145.1252471,bus
Shannon St/Station St (Box Hill North),-37.80802528,145.1257337,bus
Paisley St/Station St (Box Hill North),-37.80639838,145.126002,bus
The Boulevard/Bulleen Rd (Balwyn North),-37.79169212,145.0713754,bus
Memorial Park/Station St (Box Hill North),-37.80508479,145.1261375,bus
Inglis St/Station St (Box Hill North),-37.80363823,145.1264125,bus
St Philips Pl/Station St (Box Hill North),-37.8012213,145.1268711,bus
Eastern Freeway/Station St (Box Hill North),-37.79860203,145.1270736,bus
Grand Bvd/Tram Rd (Doncaster),-37.7951343,145.1260596,bus
Hanke Rd/Tram Rd (Doncaster),-37.79188225,145.1255739,bus
Aycliffe Dr/Tamar Dr (Deer Park),-37.75330776,144.7619146,bus
Redditch Cres/Tamar Dr (Deer Park),-37.75569629,144.7609914,bus
Tamar Dr (Deer Park),-37.75809032,144.7636774,bus
Lawson Pde/Southern Rd (Heidelberg Heights),-37.74270336,145.0533095,bus
Leighton Cres/Tamar Dr (Deer Park),-37.75914952,144.7648827,bus
VUSC Deer Park Campus/Billingham Rd (Deer Park),-37.75950471,144.7660298,bus
Birchwood Bvd/Billingham Rd (Deer Park),-37.75905539,144.7689491,bus
Welwyn Pde/Runcorn Cres (Deer Park),-37.76397145,144.7706289,bus
Blackley Ct/Dumfries St (Deer Park),-37.76227141,144.7722237,bus
Station Rd/Dumfries St (Deer Park),-37.76261643,144.7752214,bus
Trinacria Ct/Station Rd (Deer Park),-37.76720736,144.7754357,bus
Buna St/Ramu Pde (Heidelberg West),-37.73588036,145.0412895,bus
Darvall St/Waiora Rd (Rosanna),-37.74017726,145.059152,bus
Macedon Ave/Bulleen Rd (Balwyn North),-37.7895886,145.0733492,bus
Canterbury St/Station Rd (Deer Park),-37.77140951,144.7746286,bus
The Hub/Railway Ave (Laverton),-37.86529065,144.7684196,bus
The Hub/Railway Ave (Laverton),-37.86511678,144.7687545,bus
Seabrook PS/Point Cook Rd (Point Cook),-37.8787203,144.7576571,bus
Seabrook PS/Point Cook Rd (Point Cook),-37.87930929,144.7573551,bus
Homestead Run/Point Cook Rd (Point Cook),-37.88576033,144.756352,bus
Sanctuary Lakes North Bvd/Sanctuary Lakes Bvd (Point Cook),-37.8965475,144.7568546,bus
Swingers Gdn/Sanctuary Lakes North Bvd (Point Cook),-37.89264355,144.7605323,bus
Scenic Dr/Sanctuary Lakes North Bvd (Point Cook),-37.88834955,144.7636074,bus
Rosebank Dr/Sanctuary Lakes North Bvd (Point Cook),-37.88658437,144.7655597,bus
Half Moon Tce/Sanctuary Lakes North Bvd (Point Cook),-37.88866919,144.7709545,bus
Signature Bvd/Sanctuary Lakes North Bvd (Point Cook),-37.89071952,144.7726324,bus
Vaucluse Bvd/Sanctuary Lakes East Bvd (Point Cook),-37.89386815,144.7742545,bus
Monterey Bay Dr/Sanctuary Lakes East Bvd (Point Cook),-37.89768837,144.7756519,bus
Seafarer Way/Sanctuary Lakes East Bvd (Point Cook),-37.89892959,144.7779117,bus
Coastal Prom/Sanctuary Lakes East Bvd (Point Cook),-37.9015811,144.7794582,bus
Outrigger Ct/Sanctuary Lakes South Bvd (Point Cook),-37.90378714,144.7765032,bus
Beachview Pde/Sanctuary Lakes South Bvd (Point Cook),-37.90266795,144.7716466,bus
Skyward Dr/Sanctuary Lakes South Bvd (Point Cook),-37.90445277,144.7659745,bus
South Shore Ave/Sanctuary Lakes South Bvd (Point Cook),-37.90152155,144.7620487,bus
Sanctuary Lakes South Bvd/Sanctuary Lakes Bvd (Point Cook),-37.89678568,144.7565858,bus
Poole St/Station Rd (Deer Park),-37.77415154,144.7742853,bus
Carranballac P-9 College/Dunnings Rd (Point Cook),-37.88577391,144.7424574,bus
Carranballac P-9 College/Dunnings Rd (Point Cook),-37.88535808,144.7409806,bus
Murnong St/Dunnings Rd (Point Cook),-37.88509042,144.7383055,bus
Central Park/The Strand (Point Cook),-37.87971707,144.7367645,bus
Central Park/The Strand (Point Cook),-37.8797127,144.7365373,bus
Grandview Ave/The Strand (Point Cook),-37.88032753,144.7403954,bus
Ventura Pl/The Strand (Point Cook),-37.88030597,144.7406803,bus
Foxwood Dr/The Strand (Point Cook),-37.88073328,144.7446351,bus
Foxwood Dr/The Strand (Point Cook),-37.88085188,144.7447111,bus
Rowland Dr/Dunnings Rd (Point Cook),-37.88410683,144.7265451,bus
Wood St/Station Rd (Deer Park),-37.7761737,144.7739976,bus
Waterhaven Bvd/Dunnings Rd (Point Cook),-37.88391616,144.7236745,bus
Hacketts Rd/Dunnings Rd (Point Cook),-37.88361246,144.7196248,bus
St Laurent Bvd/Hacketts Rd (Point Cook),-37.88569234,144.7186056,bus
Breasley Pkwy/Hacketts Rd (Point Cook),-37.88989586,144.7178959,bus
Snowsill Cct/Hacketts Rd (Point Cook),-37.89294159,144.7174266,bus
Sayers Rd/Crossway Ave (Tarneit),-37.84655686,144.6790045,bus
Sayers Rd/Crossway Ave (Tarneit),-37.84679504,144.6792016,bus
Sneydes Rd/Hacketts Rd (Point Cook),-37.89522203,144.7169923,bus
Sneydes Rd/Hacketts Rd (Point Cook),-37.89523258,144.7170715,bus
Snowsill Cct/Hacketts Rd (Point Cook),-37.89291325,144.7173592,bus
Deer Park Station/Tilburn Rd (Deer Park),-37.7782887,144.7752852,bus
Breasley Pkwy/Hacketts Rd (Point Cook),-37.88992112,144.7178042,bus
St Laurent Bvd/Hacketts Rd (Point Cook),-37.88566422,144.7185496,bus
Hacketts Rd/Dunnings Rd (Point Cook),-37.88335331,144.7206675,bus
Waterhaven Bvd/Dunnings Rd (Point Cook),-37.88359326,144.7237526,bus
Rowland Dr/Dunnings Rd (Point Cook),-37.88390516,144.7277679,bus
Wedge St/Synnot St (Werribee),-37.90493055,144.6575758,bus
Wedge St/Synnot St (Werribee),-37.9047761,144.6575125,bus
Werribee St North/Cottrell St (Werribee),-37.90251828,144.6527394,bus
Werribee St North/Cottrell St (Werribee),-37.90224652,144.6526684,bus
Mambourin St/Greaves St North (Werribee),-37.89980312,144.6485384,bus
Fitzgerald Rd/Forrest St (Ardeer),-37.78170929,144.7928043,bus
Mambourin St/Greaves St North (Werribee),-37.89966107,144.6486453,bus
Ballan Rd/McGrath Rd (Werribee),-37.89327556,144.6295064,bus
Ballan Rd/McGrath Rd (Werribee),-37.89283155,144.6293842,bus
The Grange P-12 College/Bethany Rd (Hoppers Crossing),-37.85845259,144.6799612,bus
The Grange P-12 College/Bethany Rd (Hoppers Crossing),-37.85833848,144.6796579,bus
Forsyth Rd/Ashcroft Ave (Williams Landing),-37.8669326,144.7354962,bus
Forsyth Rd/Ashcroft Ave (Williams Landing),-37.86687966,144.7355547,bus
Federation Bvd/Forsyth Rd (Truganina),-37.8620444,144.7315426,bus
Federation Bvd/Forsyth Rd (Truganina),-37.86070581,144.7312881,bus
Waterways Bvd/Forsyth Rd (Truganina),-37.85762799,144.7305642,bus
West St/Forrest St (Ardeer),-37.78211954,144.7964254,bus
Waterways Bvd/Forsyth Rd (Truganina),-37.85745907,144.730683,bus
Bellevue Dr/Morris Rd (Truganina),-37.8412033,144.7079324,bus
Bellevue Dr/Morris Rd (Truganina),-37.84148558,144.7080828,bus
Carisbrook Cct/Morris Rd (Truganina),-37.83790675,144.7084776,bus
Carisbrook Cct/Morris Rd (Truganina),-37.83810842,144.7086532,bus
Morris Rd/Leakes Rd (Tarneit),-37.83589592,144.7047108,bus
Morris Rd/Leakes Rd (Tarneit),-37.83579176,144.7044527,bus
Kulin Dr/Leakes Rd (Tarneit),-37.83577998,144.7010784,bus
Kulin Dr/Leakes Rd (Tarneit),-37.83556752,144.7008123,bus
Wilandra Dr/Leakes Rd (Tarneit),-37.833751,144.685371,bus
Ukraine Catholic Church/Forrest St (Ardeer),-37.78239775,144.7992557,bus
Wilandra Dr/Leakes Rd (Tarneit),-37.83360133,144.6850917,bus
Tarneit Sec Col/Crossway Ave (Tarneit),-37.83441165,144.6818509,bus
Tarneit Sec Col/Crossway Ave (Tarneit),-37.83394967,144.681729,bus
Tarneit P-9 College/Crossway Ave (Tarneit),-37.83668524,144.6810752,bus
Tarneit P-9 College/Crossway Ave (Tarneit),-37.83760964,144.6813417,bus
Inverall Pkwy/Crossway Ave (Tarneit),-37.8429538,144.6799925,bus
Inverall Pkwy/Crossway Ave (Tarneit),-37.84288444,144.680131,bus
Poplar Bvd/Crossway Ave (Tarneit),-37.83936291,144.6806845,bus
Poplar Bvd/Crossway Ave (Tarneit),-37.83935094,144.6809917,bus
Westbourne Grammar School/Sayers Rd (Truganina),-37.85248155,144.7263125,bus
Ardeer Station/Forrest St (Ardeer),-37.78273374,144.8022887,bus
Doubell Bvd/Sayers Rd (Truganina),-37.85167269,144.7189729,bus
Doubell Bvd/Sayers Rd (Truganina),-37.85157601,144.718169,bus
Poets Lane/Sayers Rd (Truganina),-37.85124078,144.7143608,bus
St James Wood Dr/Sayers Rd (Tarneit),-37.8509823,144.7103344,bus
St James Wood Dr/Sayers Rd (Tarneit),-37.85091914,144.7112568,bus
Wyndham Village SC/Sayers Rd (Tarneit),-37.85040434,144.7051814,bus
Wyndham Village SC/Sayers Rd (Tarneit),-37.85012309,144.7046219,bus
Thomas Carr Dr/Sayers Rd (Tarneit),-37.85015347,144.7024844,bus
Thomas Carr Dr/Sayers Rd (Tarneit),-37.8498121,144.701154,bus
Yallourn St/Forrest St (Ardeer),-37.78305939,144.8052539,bus
Silkwood Bvd/Sayers Rd (Tarneit),-37.84945944,144.6964828,bus
Silkwood Bvd/Sayers Rd (Tarneit),-37.84942841,144.6971997,bus
Seasons Bvd/Sayers Rd (Tarneit),-37.84905049,144.6930862,bus
Seasons Bvd/Sayers Rd (Tarneit),-37.84894009,144.6934306,bus
Rippleside Tce/Derrimut Rd (Tarneit),-37.84709136,144.6883063,bus
Katawa St/Poplar Bvd (Tarneit),-37.84093282,144.6881122,bus
Katawa St/Poplar Bvd (Tarneit),-37.84076737,144.687947,bus
Moondara St/Poplar Bvd (Tarneit),-37.84070456,144.6838355,bus
Yaringa St/Poplar Bvd (Tarneit),-37.84057238,144.6839874,bus
Josebury Rd/Wickford Rd (Tarneit),-37.84015978,144.6799664,bus
Willsmere Shopping Centre/Willsmere Rd (Kew),-37.7955596,145.036012,bus
North St/Forrest St (Ardeer),-37.78320522,144.8067938,bus
Josebury Rd/Wickford Rd (Tarneit),-37.84000959,144.6801189,bus
Camelot Dr/Wickford Rd (Tarneit),-37.83981,144.6768526,bus
Camelot Dr/Wickford Rd (Tarneit),-37.83962653,144.6766879,bus
Tarneit Gardens SC/Wickford Rd (Tarneit),-37.83956793,144.6746331,bus
Tarneit Gardens SC/Wickford Rd (Tarneit),-37.83941845,144.6743651,bus
Rifflebird Dr/Hummingbird Bvd (Tarneit),-37.8360756,144.6657325,bus
Rifflebird Dr/Hummingbird Bvd (Tarneit),-37.83598734,144.6653717,bus
Felix Way/Hummingbird Bvd (Tarneit),-37.83558983,144.6603281,bus
Felix Way/Hummingbird Bvd (Tarneit),-37.83548221,144.6603542,bus
Tower St/Forrest St (Ardeer),-37.78344435,144.8089895,bus
Connell St/Hummingbird Bvd (Tarneit),-37.8353479,144.6581315,bus
Isabella Way/Moorookyle Ave (Tarneit),-37.8388113,144.6560221,bus
Isabella Way/Moorookyle Ave (Tarneit),-37.83916745,144.6558063,bus
Edmund Dr/Moorookyle Ave (Tarneit),-37.84177459,144.655951,bus
Edmund Dr/Moorookyle Ave (Tarneit),-37.84187297,144.6559138,bus
Tyler Cres/Moorookyle Ave (Tarneit),-37.84448191,144.6561493,bus
Tyler Cres/Moorookyle Ave (Tarneit),-37.84455057,144.6559767,bus
Lucia Ave/Sayers Rd (Tarneit),-37.84515661,144.6583552,bus
Lucia Ave/Sayers Rd (Tarneit),-37.84533336,144.6586337,bus
Sayers Rd/Babele Rd (Tarneit),-37.846343,144.6604654,bus
Kororoit Creek/Forrest St (Albion),-37.78379943,144.8125784,bus
Sayers Rd/Babele Rd (Tarneit),-37.84623426,144.6604348,bus
Evadene Dr/Babele Rd (Tarneit),-37.84925633,144.6606006,bus
Evadene Dr/Babele Rd (Tarneit),-37.84925542,144.6605552,bus
Amelie Pde/Bethany Rd (Tarneit),-37.85183899,144.662235,bus
Amelie Pde/Bethany Rd (Tarneit),-37.85192837,144.6621981,bus
Stan Dr/Bethany Rd (Tarneit),-37.85219186,144.6645764,bus
Stan Dr/Bethany Rd (Tarneit),-37.85232379,144.6648677,bus
Tarneit Rd/Bethany Rd (Tarneit),-37.85240554,144.6676268,bus
Tarneit Rd/Bethany Rd (Tarneit),-37.8525807,144.6673712,bus
Julier Cres/Mossfiel Dr (Hoppers Crossing),-37.86928254,144.6908752,bus
Adelaide St/Forrest St (Albion),-37.78451365,144.8195064,bus
Bourke Cres/Mossfiel Dr (Hoppers Crossing),-37.86990661,144.6909921,bus
Hogans Rd/Cumming Dr (Hoppers Crossing),-37.86418939,144.6949216,bus
Evrah Dr/Hogans Rd (Hoppers Crossing),-37.86416837,144.6979912,bus
Hogans Rd/Evrah Dr (Hoppers Crossing),-37.86383771,144.6985926,bus
Ross St/Overton Rd (Williams Landing),-37.86666367,144.743075,bus
Ross St/Overton Rd (Williams Landing),-37.86645796,144.7408078,bus
Palmers Rd/Overton Rd (Williams Landing),-37.86658269,144.7487269,bus
Overton Rd/Kendall St (Williams Landing),-37.86768263,144.7459311,bus
Olive Way/Blackforest Rd (Wyndham Vale),-37.90093706,144.6220165,bus
Olive Way/Blackforest Rd (Wyndham Vale),-37.90101985,144.6229919,bus
Sydney St/Forrest St (Albion),-37.78474207,144.821623,bus
Clitheroe Dr/Blackforest Rd (Wyndham Vale),-37.90029167,144.6163968,bus
Clitheroe Dr/Blackforest Rd (Wyndham Vale),-37.90034933,144.6174639,bus
Vaughan Ch/Blackforest Rd (Wyndham Vale),-37.89999001,144.613518,bus
Vaughan Ch/Blackforest Rd (Wyndham Vale),-37.89997913,144.6143144,bus
Manuka Gr/Haines Dr (Wyndham Vale),-37.89844925,144.6104178,bus
Manuka Gr/Haines Dr (Wyndham Vale),-37.898407,144.6105556,bus
Ribblesdale Ave/Haines Dr (Wyndham Vale),-37.89430039,144.6106771,bus
Ribblesdale Ave/Haines Dr (Wyndham Vale),-37.89579757,144.6107424,bus
Vaughan Ch/Haines Dr (Wyndham Vale),-37.89207079,144.6113746,bus
Vaughan Ch/Haines Dr (Wyndham Vale),-37.89208095,144.6114311,bus
Jovic Rd/High St (Epping),-37.65810185,145.0199612,bus
Greens Rd/Haines Dr (Wyndham Vale),-37.88846911,144.6132875,bus
Greens Rd/Haines Dr (Wyndham Vale),-37.88850051,144.6135025,bus
Wyndham Vale Square SC/Greens Rd (Wyndham Vale),-37.88702674,144.6092636,bus
Wyndham Vale Square SC/Greens Rd (Wyndham Vale),-37.88706622,144.6098763,bus
Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale),-37.87716793,144.6150052,bus
Manor Lakes Central SC/Manor Lakes Bvd (Wyndham Vale),-37.87705363,144.6151454,bus
Eppalock Dr/Manor Lakes Bvd (Wyndham Vale),-37.87679285,144.6116182,bus
Eppalock Dr/Armstrong Rd (Wyndham Vale),-37.87973967,144.6080782,bus
Eppalock Dr/Armstrong Rd (Wyndham Vale),-37.88021579,144.608006,bus
Manor Lakes Bvd/Armstrong Rd (Wyndham Vale),-37.87788691,144.6082519,bus
Burwood Hwy/Warrigal Rd (Glen Iris),-37.85093141,145.0954274,bus
Manor Lakes Bvd/Armstrong Rd (Wyndham Vale),-37.87793909,144.6081592,bus
Condamine Ave/Manor Lakes Bvd (Wyndham Vale),-37.87666537,144.6049036,bus
Manor Lakes College/Minindee Rd (Wyndham Vale),-37.87667838,144.6015609,bus
Weering Lane/Minindee Rd (Wyndham Vale),-37.87364755,144.6014091,bus
Drover Ave/Eureka Dr (Wyndham Vale),-37.87145672,144.6009118,bus
Yarraman Rd/Eureka Dr (Wyndham Vale),-37.87020546,144.5978832,bus
Wallaman St/Kinglake Dr (Wyndham Vale),-37.8722606,144.5965887,bus
Arrowhead St/Manor Lakes Bvd (Wyndham Vale),-37.87533863,144.5977278,bus
Manor Lakes College/Manor Lakes Bvd (Wyndham Vale),-37.87698597,144.6020625,bus
Robina Gr/Greaves St (Werribee),-37.88887498,144.6401083,bus
Burwood Hwy/Warrigal Rd (Burwood),-37.85082809,145.0957255,bus
Robina Gr/Greaves St (Werribee),-37.88841616,144.6401457,bus
Gerald St/Greaves St (Werribee),-37.89116029,144.6408313,bus
Gerald St/Greaves St (Werribee),-37.89097494,144.6405757,bus
Werribee Village Shopping Centre/Tarneit Rd (Hoppers Crossing),-37.88864573,144.6620263,bus
Tamarind Cres/Tarneit Rd (Hoppers Crossing),-37.88841701,144.6623064,bus
Swan St/Tarneit Rd (Werribee),-37.88443658,144.6628871,bus
Swan St/Tarneit Rd (Werribee),-37.88450345,144.6630782,bus
Cassowary Ave/Tarneit Rd (Hoppers Crossing),-37.87979198,144.6636024,bus
Cassowary Ave/Tarneit Rd (Hoppers Crossing),-37.87921226,144.6639049,bus
Heaths Rd/Tarneit Rd (Hoppers Crossing),-37.87725963,144.6640462,bus
St Benedicts School/Warrigal Rd (Camberwell),-37.84870309,145.095837,bus
(after) Heaths Rd/Tarneit Rd (Hoppers Crossing),-37.87716417,144.6642311,bus
Dunraven Dr/Tarneit Rd (Hoppers Crossing),-37.8736045,144.6646732,bus
Wilmington Ave/Tarneit Rd (Hoppers Crossing),-37.86244479,144.6667533,bus
Smith Ct/Dowling St (Hoppers Crossing),-37.86515144,144.6778528,bus
Carruthers Dr/Dowling Ave (Hoppers Crossing),-37.86602226,144.6781437,bus
Barber Dr/Dowling St (Hoppers Crossing),-37.86981738,144.6791272,bus
Barber Dr/Dowling Ave (Hoppers Crossing),-37.86982549,144.6790815,bus
Johnson Ave/Barber Dr (Hoppers Crossing),-37.87159054,144.6771959,bus
McKenzie Cres/Barber Dr (Hoppers Crossing),-37.87411892,144.6765481,bus
Newbury St/Rosella Ave (Werribee),-37.8886117,144.6707598,bus
St Benedicts School/Warrigal Rd (Burwood),-37.84878637,145.0959713,bus
Newbury St/Rosella Ave (Werribee),-37.88866033,144.6709401,bus
Osprey St/Rosella Ave (Werribee),-37.88603544,144.6680781,bus
Jay Ct/Rosella Ave (Werribee),-37.88531206,144.6679531,bus
Cassowary Ave/Rosella Ave (Werribee),-37.8832804,144.6681991,bus
Cassowary Ave/Rosella Ave (Werribee),-37.8835688,144.6682014,bus
Hogans Rd/Derrimut Rd (Hoppers Crossing),-37.86168554,144.6858043,bus
Hogans Rd/Derrimut Rd (Hoppers Crossing),-37.86201339,144.6855213,bus
Country Fire Authority/115 Derrimut Rd (Hoppers Crossing),-37.88211093,144.6819815,bus
Werribee Seventh Day Adventist Church/Derrimut Rd (Werribee),-37.88949367,144.680738,bus
Barber Dr/Heaths Rd (Hoppers Crossing),-37.87696788,144.6761629,bus
Hoppers Crossing Veterinary Clinic & Hospital/Barber Dr (Hoppers Crossing),-37.87012714,144.6834144,bus
Rippleside Tce/Derrimut Rd (Tarneit),-37.84657415,144.6885838,bus
Watagan St/Derrimut Rd (Tarneit),-37.84009748,144.6896269,bus
Watagan St/Derrimut Rd (Tarneit),-37.84002489,144.6900609,bus
Bindowan Dr/Derrimut Rd (Hoppers Crossing),-37.85333453,144.6873043,bus
Bindowan Dr/Derrimut Rd (Hoppers Crossing),-37.85340278,144.687109,bus
Sycamore St/Derrimut Rd (Hoppers Crossing),-37.85801224,144.6864307,bus
Bronson Cct/Derrimut Rd (Hoppers Crossing),-37.85977335,144.686171,bus
Bronson Cct/Derrimut Rd (Hoppers Crossing),-37.85949983,144.6860091,bus
Heathdale Christian College/Derrimut Rd (Hoppers Crossing),-37.88026561,144.6825397,bus
Heathdale Christian College/Derrimut Rd (Hoppers Crossing),-37.87994616,144.6823337,bus
Kookaburra Ave/Derrimut Rd (Hoppers Crossing),-37.88551983,144.6816586,bus
Kookaburra Ave/Derrimut Rd (Hoppers Crossing),-37.88592872,144.6813729,bus
Derrimut Rd/Railway Ave (Werribee),-37.89217173,144.6780841,bus
Derrimut Rd/Railway Ave (Werribee),-37.89196639,144.6781815,bus
Cemetery Rd/Railway Ave (Werribee),-37.89360474,144.6744458,bus
Cemetery Rd/Railway Ave (Werribee),-37.89352122,144.6743233,bus
Conquest Dr/Railway Ave (Werribee),-37.89534114,144.6702065,bus
Conquest Dr/Railway Ave (Werribee),-37.89521348,144.6701309,bus
Edgar St/Ballan Rd (Werribee),-37.89993076,144.645009,bus
Edgar St/Ballan Rd (Werribee),-37.89991776,144.6452596,bus
Hooker Rd/Ballan Rd (Werribee),-37.8961251,144.6376707,bus
Kimberley Rd/Ballan Rd (Werribee),-37.89522987,144.6357207,bus
Kimberley Rd/Ballan Rd (Werribee),-37.89453995,144.6345715,bus
Buckingham Dr/Ballan Rd (Werribee),-37.89372777,144.6327213,bus
Buckingham Dr/Ballan Rd (Werribee),-37.89341564,144.6324357,bus
Whiton Gr/Ballan Rd (Werribee),-37.89002142,144.6281099,bus
Whiton Gr/Ballan Rd (Werribee),-37.88958756,144.6280443,bus
Bolton Rd/Ballan Rd (Werribee),-37.88604864,144.6254859,bus
Bolton Rd/Ballan Rd (Werribee),-37.88688578,144.6263345,bus
Evergreen Dr/Ballan Rd (Wyndham Vale),-37.88135512,144.6210891,bus
Evergreen Dr/Ballan Rd (Wyndham Vale),-37.88062459,144.6206123,bus
Wyndham Vale Primary Care Centre/Ballan Rd (Werribee),-37.87202121,144.6122725,bus
Wyndham Vale Primary Care Centre/Ballan Rd (Werribee),-37.87210687,144.6124971,bus
Victoria University Werribee Campus/235 Hoppers Lane (Werribee),-37.88918021,144.700578,bus
Victoria University Werribee Campus/Hoppers Lane (Werribee),-37.89006788,144.7008119,bus
Sayers Rd/Forsyth Rd (Truganina),-37.85320644,144.7311885,bus
Tarneit Rd/Sayers Rd (Werribee),-37.84627535,144.6702291,bus
